0.100000,17.629391
0.200000,13.439993
0.300000,9.835923
0.400000,6.759848
0.500000,4.158699
0.600000,1.983427
0.700000,0.188754
0.800000,-1.267052
0.900000,-2.422397
1.000000,-3.312564
1.100000,-3.969915
1.200000,-4.424071
1.300000,-4.702094
1.400000,-4.828653
1.500000,-4.826180
1.600000,-4.715025
1.700000,-4.513594
1.800000,-4.238485
1.900000,-3.904620
2.000000,-3.525356
2.100000,-3.112608
2.200000,-2.676949
2.300000,-2.227716
2.400000,-1.773103
2.500000,-1.320252
2.600000,-0.875336
2.700000,-0.443640
2.800000,-0.029634
2.900000,0.362954
3.000000,0.731076
3.100000,1.072299
3.200000,1.384749
3.300000,1.667058
3.400000,1.918309
3.500000,2.137997
3.600000,2.325975
3.700000,2.482424
3.800000,2.607804
3.900000,2.702827
4.000000,2.768423
4.100000,2.805705
4.200000,2.815946
4.300000,2.800552
4.400000,2.761037
4.500000,2.699002
4.600000,2.616116
4.700000,2.514096
4.800000,2.394692
4.900000,2.259671
5.000000,2.110803
5.100000,1.949850
5.200000,1.778554
5.300000,1.598629
5.400000,1.411748
5.500000,1.219539
5.600000,1.023580
5.700000,0.825386
5.800000,0.626411
5.900000,0.428042
6.000000,0.231593
6.100000,0.038304
6.200000,-0.150659
6.300000,-0.334211
6.400000,-0.511342
6.500000,-0.681126
6.600000,-0.842714
6.700000,-0.995336
6.800000,-1.138302
6.900000,-1.271000
7.000000,-1.392892
7.100000,-1.503519
7.200000,-1.602491
7.300000,-1.689491
7.400000,-1.764271
7.500000,-1.826648
7.600000,-1.876504
7.700000,-1.913779
7.800000,-1.938474
7.900000,-1.950641
8.000000,-1.950386
8.100000,-1.937861
8.200000,-1.913261
8.300000,-1.876822
8.400000,-1.828814
8.500000,-1.769538
8.600000,-1.699320
8.700000,-1.618504
8.800000,-1.527444
8.900000,-1.426496
9.000000,-1.316004
9.100000,-1.196284
9.200000,-1.067595
9.300000,-0.930104
9.400000,-0.783821
9.500000,-0.628478
9.600000,-0.463304
9.700000,-0.286504
9.800000,-0.093816
9.900000,0.127208
