0.100000,15.241778
0.200000,11.628331
0.300000,8.516382
0.400000,5.857337
0.500000,3.606167
0.600000,1.721200
0.700000,0.163923
0.800000,-1.101205
0.900000,-2.106934
1.000000,-2.883393
1.100000,-3.458251
1.200000,-3.856870
1.300000,-4.102454
1.400000,-4.216187
1.500000,-4.217362
1.600000,-4.123508
1.700000,-3.950508
1.800000,-3.712708
1.900000,-3.423030
2.000000,-3.093064
2.100000,-2.733169
2.200000,-2.352560
2.300000,-1.959391
2.400000,-1.560840
2.500000,-1.163180
2.600000,-0.771850
2.700000,-0.391524
2.800000,-0.026175
2.900000,0.320870
3.000000,0.646871
3.100000,0.949625
3.200000,1.227414
3.300000,1.478962
3.400000,1.703392
3.500000,1.900183
3.600000,2.069136
3.700000,2.210336
3.800000,2.324123
3.900000,2.411057
4.000000,2.471895
4.100000,2.507560
4.200000,2.519120
4.300000,2.507766
4.400000,2.474789
4.500000,2.421561
4.600000,2.349522
4.700000,2.260157
4.800000,2.154987
4.900000,2.035555
5.000000,1.903409
5.100000,1.760099
5.200000,1.607160
5.300000,1.446107
5.400000,1.278426
5.500000,1.105568
5.600000,0.928939
5.700000,0.749901
5.800000,0.569762
5.900000,0.389775
6.000000,0.211131
6.100000,0.034961
6.200000,-0.137670
6.300000,-0.305761
6.400000,-0.468382
6.500000,-0.624667
6.600000,-0.773824
6.700000,-0.915125
6.800000,-1.047913
6.900000,-1.171599
7.000000,-1.285660
7.100000,-1.389640
7.200000,-1.483146
7.300000,-1.565849
7.400000,-1.637481
7.500000,-1.697833
7.600000,-1.746751
7.700000,-1.784139
7.800000,-1.809949
7.900000,-1.824185
8.000000,-1.826895
8.100000,-1.818171
8.200000,-1.798146
8.300000,-1.766986
8.400000,-1.724890
8.500000,-1.672086
8.600000,-1.608823
8.700000,-1.535364
8.800000,-1.451982
8.900000,-1.358950
9.000000,-1.256523
9.100000,-1.144928
9.200000,-1.024331
9.300000,-0.894800
9.400000,-0.756236
9.500000,-0.608256
9.600000,-0.449948
9.700000,-0.279337
9.800000,-0.091895
9.900000,0.125361
