0.100000,9659.991683
0.200000,7132.985714
0.300000,5055.328635
0.400000,3364.039380
0.500000,2003.541894
0.600000,924.910218
0.700000,85.181671
0.800000,-553.267380
0.900000,-1023.288261
1.000000,-1353.473992
1.100000,-1568.624910
1.200000,-1690.169965
1.300000,-1736.547444
1.400000,-1723.548578
1.500000,-1664.627225
1.600000,-1571.178576
1.700000,-1452.789611
1.800000,-1317.463811
1.900000,-1171.822418
2.000000,-1021.284391
2.100000,-870.226995
2.200000,-722.128823
2.300000,-579.696900
2.400000,-444.979380
2.500000,-319.465222
2.600000,-204.172114
2.700000,-99.723811
2.800000,-6.417943
2.900000,75.714741
3.000000,146.858791
3.100000,207.369350
3.200000,257.733582
3.300000,298.537561
3.400000,330.438024
3.500000,354.138438
3.600000,370.368876
3.700000,379.869263
3.800000,383.375571
3.900000,381.608612
4.000000,375.265096
4.100000,365.010643
4.200000,351.474507
4.300000,335.245754
4.400000,316.870699
4.500000,296.851393
4.600000,275.645018
4.700000,253.664013
4.800000,231.276826
4.900000,208.809154
5.000000,186.545589
5.100000,164.731565
5.200000,143.575542
5.300000,123.251354
5.400000,103.900657
5.500000,85.635454
5.600000,68.540613
5.700000,52.676392
5.800000,38.080900
5.900000,24.772498
6.000000,12.752109
6.100000,2.005420
6.200000,-7.495022
6.300000,-15.787846
6.400000,-22.921015
6.500000,-28.950125
6.600000,-33.936824
6.700000,-37.947378
6.800000,-41.051357
6.900000,-43.320458
7.000000,-44.827445
7.100000,-45.645211
7.200000,-45.845957
7.300000,-45.500473
7.400000,-44.677527
7.500000,-43.443346
7.600000,-41.861184
7.700000,-39.990978
7.800000,-37.889080
7.900000,-35.608047
8.000000,-33.196509
8.100000,-30.699089
8.200000,-28.156364
8.300000,-25.604892
8.400000,-23.077256
8.500000,-20.602162
8.600000,-18.204558
8.700000,-15.905780
8.800000,-13.723724
8.900000,-11.673034
9.000000,-9.765306
9.100000,-8.009311
9.200000,-6.411230
9.300000,-4.974900
9.400000,-3.702097
9.500000,-2.592841
9.600000,-1.645787
9.700000,-0.858783
9.800000,-0.229903
9.900000,0.239755
