0.000000	2.006067	0.000000
0.572958	2.006079	0.000006
1.145916	2.006117	0.000025
1.718873	2.006180	0.000056
2.291831	2.006267	0.000100
2.864789	2.006380	0.000156
3.437747	2.006518	0.000225
4.010705	2.006681	0.000306
4.583662	2.006869	0.000400
5.156620	2.007083	0.000506
5.729578	2.007321	0.000625
6.302536	2.007585	0.000757
6.875494	2.007874	0.000901
7.448451	2.008188	0.001057
8.021409	2.008527	0.001226
8.594367	2.008891	0.001408
9.167325	2.009281	0.001602
9.740283	2.009696	0.001809
10.313240	2.010137	0.002029
10.886198	2.010602	0.002261
11.459156	2.011093	0.002506
12.032114	2.011610	0.002763
12.605071	2.012152	0.003033
13.178029	2.012719	0.003316
13.750987	2.013312	0.003612
14.323945	2.013931	0.003920
14.896903	2.014575	0.004241
15.469860	2.015245	0.004575
16.042818	2.015941	0.004922
16.615776	2.016662	0.005282
17.188734	2.017409	0.005654
17.761692	2.018182	0.006040
18.334649	2.018981	0.006438
18.907607	2.019806	0.006849
19.480565	2.020657	0.007273
20.053523	2.021534	0.007710
20.626481	2.022438	0.008161
21.199438	2.023367	0.008624
21.772396	2.024323	0.009100
22.345354	2.025305	0.009590
22.918312	2.026313	0.010093
23.491270	2.027348	0.010609
24.064227	2.028410	0.011138
24.637185	2.029498	0.011680
25.210143	2.030613	0.012236
25.783101	2.031754	0.012805
26.356059	2.032923	0.013388
26.929016	2.034119	0.013984
27.501974	2.035341	0.014593
28.074932	2.036591	0.015216
28.647890	2.037868	0.015853
29.220848	2.039172	0.016503
29.793805	2.040504	0.017167
30.366763	2.041863	0.017844
30.939721	2.043250	0.018535
31.512679	2.044665	0.019241
32.085637	2.046107	0.019960
32.658594	2.047577	0.020692
33.231552	2.049075	0.021439
33.804510	2.050602	0.022200
34.377468	2.052157	0.022975
34.950425	2.053740	0.023764
35.523383	2.055351	0.024568
36.096341	2.056992	0.025385
36.669299	2.058660	0.026217
37.242257	2.060358	0.027064
37.815214	2.062085	0.027924
38.388172	2.063841	0.028800
38.961130	2.065626	0.029690
39.534088	2.067441	0.030594
40.107046	2.069285	0.031513
40.680003	2.071158	0.032447
41.252961	2.073062	0.033396
