0.000000	0.000000	100.000000
0.000000	0.030303	100.000000
0.000000	0.060606	100.000000
0.000000	0.090909	100.000000
0.000000	0.121212	100.000000
0.000000	0.151515	100.000000
0.000000	0.181818	100.000000
0.000000	0.212121	100.000000
0.000000	0.242424	100.000000
0.000000	0.272727	100.000000
0.000000	0.303030	100.000000
0.000000	0.333333	100.000000
0.000000	0.363636	100.000000
0.000000	0.393939	100.000000
0.000000	0.424242	100.000000
0.000000	0.454545	100.000000
0.000000	0.484848	100.000000
0.000000	0.515152	100.000000
0.000000	0.545455	100.000000
0.000000	0.575758	100.000000
0.000000	0.606061	100.000000
0.000000	0.636364	100.000000
0.000000	0.666667	100.000000
0.000000	0.696970	100.000000
0.000000	0.727273	100.000000
0.000000	0.757576	100.000000
0.000000	0.787879	100.000000
0.000000	0.818182	100.000000
0.000000	0.848485	100.000000
0.000000	0.878788	100.000000
0.000000	0.909091	100.000000
0.000000	0.939394	100.000000
0.000000	0.969697	0.000000
0.030303	0.000000	100.000000
0.030303	0.030303	99.786177
0.030303	0.060606	99.572420
0.030303	0.090909	99.358658
0.030303	0.121212	99.144733
0.030303	0.151515	98.930485
0.030303	0.181818	98.715463
0.030303	0.212121	98.498983
0.030303	0.242424	98.280345
0.030303	0.272727	98.058681
0.030303	0.303030	97.832851
0.030303	0.333333	97.601721
0.030303	0.363636	97.373934
0.030303	0.393939	97.127808
0.030303	0.424242	96.869122
0.030303	0.454545	96.598822
0.030303	0.484848	96.309183
0.030303	0.515152	95.993369
0.030303	0.545455	95.646898
0.030303	0.575758	95.258348
0.030303	0.606061	94.817555
0.030303	0.636364	94.306982
0.030303	0.666667	93.704993
0.030303	0.696970	92.978640
0.030303	0.727273	92.079725
0.030303	0.757576	90.932604
0.030303	0.787879	89.411938
0.030303	0.818182	87.295993
0.030303	0.848485	84.154747
0.030303	0.878788	79.062789
0.030303	0.909091	69.765713
0.030303	0.939394	49.999988
0.030303	0.969697	0.000000
0.060606	0.000000	100.000000
0.060606	0.030303	99.572420
0.060606	0.060606	99.145041
0.060606	0.090909	98.717642
0.060606	0.121212	98.289885
0.060606	0.151515	97.861254
0.060606	0.181818	97.431191
0.060606	0.212121	96.998558
0.060606	0.242424	96.561826
0.060606	0.272727	96.119112
0.060606	0.303030	95.668563
0.060606	0.333333	95.216833
0.060606	0.363636	94.755465
0.060606	0.393939	94.265370
0.060606	0.424242	93.753995
