0	0	0.000000000000000
0	1	10.000000000000000
0	2	10.000000000000000
0	3	10.000000000000000
0	4	10.000000000000000
0	5	10.000000000000000
0	6	10.000000000000000
0	7	10.000000000000000
0	8	10.000000000000000
1	0	0.000000000000000
1	1	4.921340232247891
1	2	6.878581441452375
1	3	7.857211949843317
1	4	8.471080438200065
1	5	8.934173922282080
1	6	9.305804709732341
1	7	9.651315842049133
1	8	10.000000000000000
2	0	0.000000000000000
2	1	2.901313406597269
2	2	4.864105393575481
2	3	6.198304349328313
2	4	7.192333460056045
2	5	7.934747245959189
2	6	8.615108378436124
2	7	9.301740440881003
2	8	10.000000000000000
3	0	0.000000000000000
3	1	1.952267169572869
3	2	3.630352166136154
3	3	5.015196221371080
3	4	6.029097851870519
3	5	6.982793475559999
3	6	7.938433641801216
3	7	8.942925153720459
3	8	10.000000000000000
4	0	0.000000000000000
4	1	1.437671033323386
4	2	2.851713098341897
4	3	3.929554921314031
4	4	4.997454789393688
4	5	6.050947068149022
4	6	7.203609558270573
4	7	8.526267498841250
4	8	10.000000000000000
5	0	0.000000000000000
5	1	1.120886199730096
5	2	2.056676209843053
5	3	3.012648174882734
5	4	3.956882890374864
5	5	5.007959151450517
5	6	6.294588461174492
5	7	7.953721552918439
5	8	10.000000000000000
6	0	0.000000000000000
6	1	0.683063370101971
6	2	1.370147811857020
6	3	2.061110074280490
6	4	2.804492786185219
6	5	3.718478290650093
6	6	5.005500105000516
6	7	6.990301383215231
6	8	10.000000000000000
7	0	0.000000000000000
7	1	0.344079271048543
7	2	0.694134072479152
7	3	1.058632893357057
7	4	1.479778855274247
7	5	2.053646757037028
7	6	3.015137701762437
7	7	5.001167877664864
7	8	10.000000000000000
8	0	0.000000000000000
8	1	0.000000000000000
8	2	0.000000000000000
8	3	0.000000000000000
8	4	0.000000000000000
8	5	0.000000000000000
8	6	0.000000000000000
8	7	0.000000000000000
8	8	10.000000000000000
